Id,Price
13230,268956.58099946147
1691,199435.9924068404
8803,116115.22304197235
5464,202929.899832395
10559,112847.41746077349
16787,313944.7781494307
4278,160002.2632734253
6183,167866.83000137485
12775,154419.6830894376
10104,175600.1202401813
13663,185766.5354725073
9404,267376.2228211743
14724,201059.02677133013
10040,176395.08866025406
4646,190055.612203478
4754,155959.6058873352
3310,220410.26777288382
2003,184742.2745141567
7312,227953.85900109707
10921,214681.52900562112
13419,283917.44829132856
10105,167191.39094670385
2196,413556.93959090486
12659,241505.61277136474
4380,239617.79055557572
10847,148750.39842287364
10805,289538.9881933058
8709,94117.09621131065
8319,176853.98266105715
2215,181325.51661036516
7000,202316.14525979038
7701,102990.30113788485
9678,179488.80805424933
14026,198163.23433218405
7971,154370.17621709342
13734,153908.48677979002
16483,199649.6421374352
6150,210624.42406098975
2931,274437.0383461967
5418,181459.14661653267
1662,538992.1722648952
2441,220298.64301780626
669,134468.69996395623
7734,192496.65901615075
6010,282592.00027356436
266,140698.32596731075
632,135388.99651526898
16221,105035.70858564129
11832,171183.46704627658
5035,111026.11416955154
37,118523.8723580541
6168,181183.5125707392
11757,179870.18447238623
8086,122312.98234541407
6529,221764.80606650107
15121,195557.85077994497
13904,147492.09153063828
3711,158300.65197867248
16563,118675.13609146922
14494,164051.2908875596
3006,218346.91382512933
15299,131401.20129624865
92,278348.4635662824
8066,175542.32634352992
16071,207721.36727135218
10662,123909.32338866236
3883,220371.34518348155
5511,125358.46035336934
2821,265391.13844253484
9570,195828.17302478384
4326,239042.73288513062
9251,241251.07611221253
9031,186725.20197678733
12689,127372.88817256052
16380,253060.73582120085
1053,242576.51358108193
4568,185463.30344857762
16140,113232.30934461454
14356,427146.1839594004
8466,181882.1112431653
15652,150177.28107595668
3285,117892.32857218572
3198,157744.6490676692
14088,449464.60459512897
2268,121581.52077589244
15472,203671.19590278645
1203,202262.0197676035
7157,332142.9687955851
6886,205459.6367948528
5083,263886.6120841913
7467,117898.04310945391
14068,202931.15589159026
2080,175767.3291849838
10865,157124.35190511396
13516,186038.9637042339
14150,211492.51836708467
7609,129675.62119663904
2144,404945.1932391804
10357,197294.7488499116
2396,235483.15668434836
1526,377402.5437085519
10890,253345.55639667195
8638,418931.2977488489
6050,263568.07439462
7639,104217.58300104924
10544,184575.3617305155
9577,225857.0396338369
13195,212589.35287575514
3484,217442.4986435244
16668,394185.60551952396
7171,173402.1420946004
8547,213994.2705006971
12735,212138.33531660435
9093,183992.79980173218
15323,315252.0045209245
14897,134455.40265402483
5135,143130.98534596327
5327,216294.30734406723
13133,247279.08202776953
1676,322817.2446903109
16296,293722.0553862359
1095,152196.04035438574
12528,154539.8907034598
7348,268745.1404085637
11663,162876.3527480855
1803,212802.00668756547
1510,230267.21092556225
16045,177593.65360573563
2900,148046.99286861793
3236,167483.9394494964
1318,250599.60366697318
14948,217071.71246991056
7840,305569.78842403815
15325,175903.76361423644
8700,156161.35024192592
15706,191839.4104910412
14449,153653.08911622796
16117,192315.88082616715
4529,190869.91696890953
11199,197199.7238958169
4052,391518.9901668712
821,208599.78743862847
68,226408.13754036083
554,110230.8907350524
452,172337.9573402902
11394,312147.09561505116
11393,183102.92830454884
9535,160980.13722242258
4024,184061.75459099826
10069,210183.39906944844
12007,158913.09526815356
12368,431159.03617687407
1259,360599.3979342326
1124,290973.0368907028
3707,188556.17839716864
8767,168331.3761488639
1919,174773.0736755933
16741,155248.74303627198
6664,281126.8459362028
5688,367741.4452058518
7799,158222.80774767554
14843,314721.9943070351
7532,171736.04420595217
8133,161365.68769049246
6264,313600.8768141121
4125,167273.57229667448
2410,173395.92375534744
13607,206534.16087312484
1716,278265.59469640465
1370,141913.237227645
2273,409342.41994675226
15298,327319.5462513609
4284,272045.97817493917
12303,145906.32159661947
7808,136033.17014976035
2203,151943.27466968022
7237,131432.428108607
15864,154313.01843440763
2844,134925.1235517976
5729,170614.89874967025
11812,434775.7062961087
1779,156624.6031411441
6442,145918.39254627592
6160,227784.42369328497
8266,197815.53181895718
9903,159302.55308401305
2867,134443.1490998144
6998,176110.57185441273
13932,168175.02722884563
12587,170993.41518400505
3611,254591.78339164797
2646,294296.65018523537
1890,163744.81661066046
860,246529.7963121935
14187,197015.02792966177
12569,266055.2792543504
1276,93092.4587149117
12025,231308.16718463675
4890,295979.84622865496
14410,317576.84030433424
10352,278193.611055312
11407,222841.70790858846
10384,166169.0818374997
7622,279723.68250617106
12578,158991.5811282116
15820,168180.9375469691
563,201141.47931185312
15226,168017.7177294481
6396,209681.8544735492
6247,149054.67274625946
3339,152766.1084257948
10975,287364.69311294204
7475,117122.16313954364
11129,230470.0924548809
3051,247795.15081216724
10232,237522.6012719448
14106,183608.73992623336
5502,232101.40547373542
4558,75230.56497502551
4181,146496.5106757711
8426,126314.57585041382
6611,176101.72846354338
14641,142060.4373423741
15539,259804.56476895386
13119,134264.7174340149
11716,186938.7974613562
7316,255347.09424169778
7791,113861.58906943546
13034,313477.5180965427
1068,263175.4960497879
4060,172704.91346744995
10172,231977.67622507684
2591,180255.03164149978
12494,299445.35354466387
7828,371886.9621411972
15284,167138.1904563836
7947,178481.39721663596
16335,224730.10491414642
10234,336655.29659944854
2797,248743.5760022792
5341,223810.44338918355
3059,199741.32412979007
1559,74804.18335175884
15320,305246.83899171907
10284,363872.74707743665
4134,203188.52567502027
4481,209040.63658078277
7222,168245.48653348623
4062,228033.51005213076
2192,224142.10403461635
9637,194386.6846150533
16236,178428.38436133275
4272,170318.60369215824
9406,275818.92892402486
14309,224746.70783334723
1946,306657.6164669855
16235,238610.2614148431
7146,159323.0793852393
16784,233992.3903533932
349,319250.538816379
6251,167660.887310264
5128,342523.6596413215
11718,180507.36175070878
16721,90254.57245028355
12517,213866.36411984186
15961,194492.52242881834
9428,160326.5706995232
14541,145987.97779969752
10168,120163.01446457964
11270,172450.14559753408
13210,208233.10773990213
11518,165035.2744542592
12612,163203.34420875966
16352,124395.41460086769
9935,136889.7570056985
15521,307900.3413438195
11482,188091.51900563174
11443,174792.17477990183
9459,238655.7649631735
9218,166543.07097052495
854,141127.70875380843
5619,135075.74522702862
9208,183203.48337263073
4391,140474.9322890758
15207,161833.10193300486
7183,184386.7004840214
16442,213160.62923416749
7936,82318.84163882141
10606,371708.9470953052
4979,166271.2628846942
4854,296718.0597592683
16476,131087.9301669389
10516,160941.39973217977
16261,275785.8487040632
90,313860.0719092985
5433,175278.8670723609
14338,142227.4080828869
13487,242421.6905043827
8211,482259.0304221822
170,158835.59354876523
14051,100980.07364864365
10686,205157.81762850407
7595,309426.07796779374
6777,367943.47527431813
14661,173399.15471406313
13991,310334.8769760383
16795,162716.2677019884
2740,127940.48485680191
7368,396282.93672404514
2413,236123.66445914557
1852,480114.7570319731
15200,365839.60660593805
8467,300446.51436475327
16379,276238.72281902167
3375,176198.2512959143
5945,423313.1077052738
2641,174498.70620340892
2837,304902.0439053935
3498,213670.6563440023
10876,151868.2550738361
1285,228637.65679320254
9285,239766.294574507
4015,314956.8589103093
2526,192338.46222277216
7814,187641.98376814852
7117,311649.50195147994
12359,117002.73098365564
3303,238815.3415155241
13874,175090.25959514847
5484,207035.35281574813
15067,155355.14946938134
12639,219659.9074520564
3388,233950.044739683
4256,210446.40807430615
15738,198116.38312246554
14049,162317.72545371202
15780,180954.33278913287
9564,173746.13387410733
11910,199824.87123918123
11315,200020.75323296624
1733,158550.117426901
3910,381144.6075093597
7552,467483.7788462961
254,182276.3456768118
5222,213232.2091894176
8314,231926.3888773969
16743,244092.87049751342
10335,105299.20006411478
8226,268930.2875902348
12254,223925.37404424397
13152,204543.54774629977
15020,198273.94617181254
16349,228429.16178598648
11924,152862.43460058578
12543,189395.93186437304
14114,237692.1422499696
12318,251244.6662513516
15383,174285.98853866672
6679,197072.30710881608
635,188453.3331155893
15993,242021.03614095127
11375,189694.29746395306
11216,177810.63955919922
15401,229079.99195576756
11301,142839.83507574117
13804,272265.05625311966
10839,192347.04934888682
1588,347910.18898296537
3596,191856.0712420026
5816,163137.52634879903
8099,143975.95468255618
6551,178751.24099830794
14075,563991.1511042435
13431,195261.30872259702
9481,326279.4387883089
5295,154032.1433674796
15859,372573.8515225237
10634,309926.40073606436
444,243923.88009936697
11686,272828.5530693117
1213,210797.339350385
13970,115182.7792509676
6849,438861.8110137197
9911,246534.95675971842
5649,149414.43031304417
7184,234276.46089135527
5877,275814.9598838018
1655,408947.81602923217
15301,207937.40411802757
12389,250384.67156473565
5241,284597.52467258717
7048,159645.1642992787
10574,128522.03840995347
8593,157824.48272314706
4752,169702.14580041973
14663,175346.24506777507
10994,217093.37892007685
87,67523.37165943597
5132,125426.54308487168
6372,355335.1057501159
7411,303846.51840168104
3319,262408.5594120614
9355,125560.78001479991
5139,256665.9086267563
56,300557.8825632689
3249,177842.34638279406
5047,84650.72665137671
13238,331483.6812618598
2190,226809.52266603644
15599,177517.02834635947
6542,155798.4273171514
1968,180529.29700008724
5630,171626.586584816
9157,228412.7862511711
789,179396.8881258445
1413,261307.87467110142
12514,234280.90856091707
13459,143289.1906424559
1345,240372.79698873102
4034,197253.38340996054
15169,147305.12964493933
6770,257769.50587343704
3334,172957.47798346682
12998,154005.0406247125
15870,245616.5586568715
1871,156017.84629297612
5770,162573.8812941621
13196,113384.18210121634
7633,213651.23431889858
10699,210824.97492623693
15470,183021.02922224757
1903,501479.30702462146
13860,196391.8204641105
7649,176796.44380048796
11043,216987.22089362668
2922,205823.30784719012
7538,432975.22476803744
9477,111160.06716804595
117,471132.0949235755
1457,243462.837602635
7082,172591.51695190175
3053,262364.519619558
12522,110191.95533300596
5744,513447.12898312137
13566,374174.4835414518
1464,149151.82593536805
3852,129624.72706404737
9557,224174.99358195832
14719,448358.8797788648
13978,132300.44694204518
3286,159197.67000662157
13019,342400.5602979384
1421,133616.67171934625
13502,175800.849877022
14811,122320.34067185708
9297,296954.68398005574
7749,429686.32691881934
16555,142267.79726794816
14576,188837.74527874595
12766,157575.17004452803
4679,139236.02923391678
10033,190032.7089416668
11231,282065.71557908383
15112,155037.4713061819
10617,184734.87245701588
2175,168764.22190277674
16502,441183.1054393506
10106,191875.69853320793
12561,150762.22260067693
15907,323072.39545682917
8069,123404.63139605217
8316,123964.32738389818
12343,252106.68542736577
12092,166331.62940644746
1527,170188.87776639816
10010,206760.14479365427
655,92769.92884490853
10549,141052.50274795265
3248,111184.58422512832
13499,326037.9856068592
14959,199595.427340015
6070,158722.02287615076
11360,220240.34654078414
12102,207198.05179906363
11870,250103.3654202712
3713,143491.00510296607
3230,143041.09709270447
7742,216491.7849741671
15092,350075.2380963009
8728,301631.48956744873
3386,152272.721839067
9409,150112.39897731028
16545,248428.90753792445
3127,166781.57822480644
11344,160766.29089635072
2112,202659.98681588165
7310,209928.14647775315
6313,209281.59388004837
3681,374577.01981514785
5114,317254.94317968737
270,151832.89844988706
14350,179225.74772985882
12223,350112.9185771885
1066,185824.32598354857
16116,386380.9873866108
11410,539547.3133507036
4088,148678.47357149248
5956,155386.13439128982
14669,150583.5263626023
13871,131747.1025713334
4126,242118.88972015292
12114,198602.746129928
16607,179197.68017997599
4266,203395.69664388162
13518,202775.07232723152
11856,287153.2102607391
3885,253246.12311592104
8891,175225.47909309986
4964,179598.87282610382
7696,152931.74060257303
6894,126416.61845925768
9766,180824.63908773477
4800,159696.60700419615
2840,179231.2876158678
4743,162880.26325069164
13562,462817.99545683386
8301,203485.08470144254
5405,180597.71578922804
1535,164577.31852959126
9073,124548.22473787381
1698,360071.91729408246
12262,240626.59361387178
6794,180925.5477681175
12701,184680.44345073286
8432,165810.77072063566
13540,141424.2775436088
8629,148074.51369676096
1440,181475.4086818472
8596,190313.03528307378
9575,264030.6927669369
14976,106069.85096334212
3149,223009.2968657327
5157,160509.0246134968
10748,173708.6037135024
9719,397279.80659518274
6376,188190.91451316362
9733,174205.85340159188
4749,182412.57077636046
4994,404006.8772392964
538,213333.66590150024
5512,139568.18347183234
9778,146270.14592980704
9761,141802.02050759725
3174,407295.03422906075
13429,190075.5835502982
10467,78749.37538643338
14129,179548.6426994666
13608,197033.36310663706
11106,149600.7760306789
12048,167944.22101263131
1054,365232.99749796384
3582,258860.6215589389
1566,159189.71858651744
11529,142196.07279214734
11859,158238.083838398
10582,148364.68658927732
14907,478532.61566277803
14039,161779.19661421192
10489,160078.06899363402
3331,322404.89216329344
10153,240313.5748427363
5271,153870.41146674834
11871,390931.3053479288
776,129468.44527240866
3994,120712.62933351523
9433,79164.8929370702
14275,135332.9702202317
8030,218777.37428191444
8169,256153.8696634539
8053,198726.37572817612
4822,210971.4106441233
13197,217819.65342818765
13634,293590.9921874256
8951,177279.6278636065
12176,206434.83965304476
15471,135596.32148914866
14962,144688.7205637412
12512,116103.85238547322
8697,429105.21660541237
7095,224529.18313597757
13639,204267.39593199393
16660,165309.82551742313
5848,142822.6507226076
5386,182701.9663815573
10880,295140.7914156318
3954,177888.59358558012
13426,243599.7394820758
5966,218403.95543591562
16315,294557.18453325774
7455,196678.04633248155
11071,231147.55993082025
14740,208417.57874515135
16087,167341.9730742097
8931,225948.0200062044
15289,158778.65652548982
16089,260256.8392297411
12128,184595.14344267084
4724,215092.09665744775
8585,210549.8196530703
7188,221209.6536317397
5423,160580.76049132046
10488,196550.502291848
5980,218157.22398473843
8376,230970.28301501818
12397,147878.88990707987
16496,204016.27090671376
4891,228642.6420213923
9710,148602.7579117621
6339,175806.29215178112
244,207444.9203043332
5002,251830.39802722057
5358,162267.0607869467
7636,152903.97891893494
9361,335576.12109784037
3601,108688.77469580263
15755,151481.77850903533
172,178549.46499074853
3037,342425.365651135
577,254102.24177829165
3607,188923.03131085925
2515,107597.93332299747
10413,163211.62520354212
10511,221987.48710163202
4637,435099.57623160246
12736,270887.7308742446
9534,247131.69364959846
11641,176166.1796351128
10419,253837.2676149329
15313,172487.49702062656
14915,195814.4135929689
12409,355946.5049216306
9405,128007.06134500357
14066,223355.25672735012
14108,184129.37213609752
11931,238306.9435405567
11464,309279.86614399275
926,144435.25101190235
11190,216850.8605555789
10260,182196.79530072166
12712,193721.31251518565
1234,210937.36025770853
11608,105060.11557325503
3776,229937.95461222707
4881,194061.66017733255
10266,175259.1062523971
3262,226736.66455089778
3576,373211.0790428008
16604,443592.6504642691
8041,199586.42261650137
10691,238126.0287036539
8357,178603.2282759236
11661,139863.8497857125
4453,234708.99674936404
15936,214565.42262154404
8463,246954.7949278038
15770,253622.19449925865
466,173881.29952761816
14965,89910.09411348413
11227,174889.36633790727
9894,274717.92375460226
11746,190233.89497503501
4118,150355.69118699388
756,323660.3727543086
15589,189408.60966053526
109,349925.1253546102
5778,205040.56848441693
1731,96864.91322575358
3450,142640.7921364263
2961,205772.5900361162
222,179209.24562958587
11454,384180.04896653397
7339,182575.8122631707
12096,100723.38762280454
14074,192193.73527806404
4058,309841.0798622916
6603,283945.0475412518
3289,121026.78310191941
16681,261122.54407390035
8200,291193.05983543466
3343,252109.28604041054
7802,176979.64306770367
2082,338787.1467996042
217,258997.55071922668
1720,180347.19477597153
7224,237931.24790796335
6176,133879.72081587225
12571,268844.6704816101
16666,345250.32344178075
8908,201785.42101826577
6914,165465.10672576085
5428,181891.31826734444
381,178400.76918482766
3991,199640.5721418777
16365,276523.3452169304
1046,214652.42750642225
391,154196.88177051762
9212,339264.02498140425
3022,189345.55342979246
9961,112688.94710536586
6764,298895.24243311206
7720,193480.72890901906
4809,190511.59706051843
8877,310003.47182818165
7817,174746.85514455923
10614,108956.44028540343
5553,279159.1980902752
16488,130169.74197831555
11002,166443.44907600642
13592,267975.79351126903
15050,236775.3684890939
13553,244140.2586633926
9041,231121.36778464745
5461,430465.0461726283
16274,379366.71963683306
2138,101300.36198803851
6245,159143.14722433404
8245,179554.24156284207
6491,217924.0485063133
13218,191393.69750694773
13101,104308.89343463593
10462,143751.60827693823
4079,178933.2245753049
1506,414179.14722502534
14107,124176.89074535214
12215,287201.9472291739
11576,337057.7927385328
10567,226081.14223537204
12713,220449.78714700448
1468,484278.77596319123
2549,265010.31315656955
4172,248196.821001919
12380,242606.06226860342
3513,95878.8562042822
8165,243332.22615388833
1127,208076.05710896268
14601,436140.5889009845
15526,285533.68242264574
986,289308.7408138668
14968,214335.87707780531
9348,211713.059254293
6317,260695.6725570251
7497,94649.60542986625
5079,307764.09912089555
528,189333.36730812825
10964,149053.9063973403
5812,317427.0552485797
11022,198168.66477989138
16251,134553.74425836222
5863,111015.28150813788
8664,202113.2018259499
5396,190666.384266702
6917,231181.09928971154
12776,125759.07157776126
473,247785.18399728855
13333,233440.32007825375
13023,185385.9535235291
7357,204861.0372901568
10955,469857.8446149117
11914,348784.4958269644
12535,160219.47510339864
11205,167907.82678409788
13209,181945.58109873882
16119,380197.47921945946
2174,264607.94106901647
4834,197262.29468660054
10151,178912.6962458504
5584,200677.71769843245
6672,214244.92918296278
12858,279647.13516663236
5106,167596.41339275485
8884,172540.91464923281
13766,162760.1295895875
12556,121223.10912792452
12910,223280.08009261423
6258,124430.0909911095
7100,245625.5557966284
1793,164105.10479518803
3335,177237.4892025611
12835,184393.88556865332
10591,154360.45127072843
15707,276954.0273818225
16389,165856.55599083434
7440,385416.10346236086
6293,180870.00214392005
3937,197968.92687672042
16527,188894.0751134222
5102,257150.92814714822
10734,320279.31611757906
7986,155987.01485896137
6495,120258.85577932888
9571,254973.78042169503
5131,216753.0026621627
10761,365116.37067207333
143,397176.69261925307
13829,153496.1635279006
13662,239361.82387949288
1771,148091.92363493913
5448,201570.5433327709
8594,158278.3124930344
12038,294115.4351994067
16471,173535.83704781375
16764,145415.35301158897
1282,168715.12807824346
15101,254318.79473705444
9473,134959.6285063308
2324,372867.75893021503
14448,219747.7295255457
6000,74565.00202583615
2077,148202.81645054114
12960,233560.54455968077
15837,211853.9677794515
8805,256621.99091692382
9987,231149.13611889048
1580,317413.7795228224
11089,129929.64499967084
10926,218840.69018940296
12773,425390.2806902644
6490,296921.3609979179
10858,126718.27566428359
2831,132733.817505071
16326,148516.5164252285
371,179732.02873986357
8852,185562.2597833264
6713,291280.29330012214
4230,181695.58731086063
3639,217257.85475324234
3642,185851.35821499463
5149,193990.30493470505
2861,189520.8813886811
13300,102062.55530236792
2807,280749.77094233816
5919,103686.87637558139
12716,508053.34113174415
4271,237411.15766669041
16055,247789.3688895669
3747,200810.1772037036
5857,250137.0509369377
6884,335653.55681963405
16027,258129.03921144508
3512,349654.46294333786
5181,163967.22604168128
16732,258705.06164000323
1908,179572.9077830468
12082,167321.9720680666
7286,144739.72902658087
8216,140957.8142913797
6929,312328.0686477374
3950,391813.8739424391
12479,171338.57317226168
877,134702.8883691638
1366,182724.72747005313
384,141015.85454167362
5767,223190.22614783558
6910,155328.52684781756
187,195469.80342242128
10164,288356.88628045405
8603,226455.8321803474
15834,213414.95419299923
3078,123597.33331707338
3479,248896.2463102208
6671,222942.43284226302
6078,159062.79638424303
16271,121564.30132101574
16191,154384.66584865976
11544,167843.78619285155
7781,151684.13390907744
14918,281067.634841641
6238,176561.69554886752
12989,208563.57432288345
11907,227709.75125167213
9696,151657.15002248343
14084,310491.1152445826
3895,150957.32484708328
4367,188854.798669482
8453,68015.71988602474
7638,349724.28171905054
8373,243227.0225957333
4674,193778.40417374703
15787,156206.30755157137
5903,259516.06938399537
13679,191750.7584622967
9018,372421.0953617792
15823,312018.4817244641
13289,145673.25025284768
9896,202195.14735813532
14436,189795.72977443167
5547,227736.21655250128
4048,414526.3880639071
16579,201698.6417556752
8550,200043.75345434507
9385,316632.8689297319
5242,171567.3546822069
31,221696.97660572507
6144,305608.3806889388
3990,196506.31858294128
2523,92995.97232006102
12608,261876.3943278181
7234,174358.02314946553
15264,208053.70430677538
9623,213089.87265890476
3161,330303.78184782155
7425,102932.7082514716
13021,275690.62441195885
4044,148156.11798822277
15411,234149.32319019487
979,291895.78767063277
5514,234149.32319019487
4817,161760.84875879576
2115,193238.15591797928
10571,310543.75863221375
8992,206203.0056901718
15546,186332.18069601737
11359,121554.78235553176
11972,166211.18018406647
12838,159494.3039523649
5948,125753.81451981046
422,310623.4068152073
4855,156022.1748398904
16197,118712.09255013673
8926,465155.8022416831
5703,174124.81868637144
8848,203618.63015327515
7039,305165.0696305979
3806,155552.94520827697
15154,196915.05410387562
13132,179639.328927138
7438,202452.64760384525
4398,209499.1820782947
2440,182729.82027629734
3751,152063.6270755339
1476,178663.1598100834
2264,296148.72017899866
16444,165525.58047239907
10704,151774.59428050308
4033,151250.66820469056
4508,116977.83209427379
16290,228129.5200829633
10387,203395.59508039284
5457,146803.73460578272
4910,271127.2657201164
7451,193532.9851219717
10732,178185.73515005744
8015,149003.912023767
6148,179191.22851803887
5892,243263.55770030041
7825,222298.78273669654
6851,228417.20172230894
6633,216320.8077847087
2139,283919.921792062
10213,294141.56350248086
2830,227519.5281454795
13907,137435.26734537334
15897,361944.9675864741
8311,186547.0142140976
14230,195735.39157662675
3878,171607.44740871055
13732,170998.9002035916
12110,175842.8396271785
10675,330437.168321677
12946,123582.43343420434
16754,222868.1710731125
4394,260495.62340842272
16728,172091.81951813918
14378,304146.58515935886
9949,167784.23737652943
994,185668.6762290057
13258,158307.67300364625
5883,411887.9485272232
6933,302368.416265532
13193,201741.27325469878
13286,164180.44568201154
13407,381752.1731756218
7512,122114.58605314828
7221,194101.62441718433
14428,137469.98689080752
1740,178416.57331915933
3,141572.75401028327
12952,211855.83759311427
11537,142102.88809454674
2558,138761.80495285708
14081,261595.749615916
3517,291846.5852471043
7149,232975.61193452336
15777,115715.9890909855
8995,257378.55331176805
826,383725.75269361015
509,273092.2748652138
14875,302787.39183317067
6591,158636.15880048077
11283,116069.82457927041
9897,247992.0595925019
14902,187117.28953343557
14291,167884.61557676268
3162,223248.39999081966
4206,184692.98699292346
11580,194799.69233110483
2007,235675.16501198514
14939,283475.4421084175
13572,176957.97022490128
10720,161017.6038439726
